Latitude,Longitude,T2MMEAN,T2MMIN,T2MMAX
6.5,33.125,302.5344543457031,293.8883056640625,311.5470275878906
6.5,33.75,304.1588134765625,295.9776916503906,312.6407775878906
6.5,34.375,304.5536804199219,297.3214416503906,312.8793640136719
6.5,35.0,303.0709228515625,295.6383056640625,311.2970275878906
6.5,35.625,297.5578918457031,291.9664306640625,304.7699890136719
6.5,36.25,300.1715087890625,292.7476806640625,308.1876525878906
6.5,36.875,298.2997741699219,291.4429931640625,305.5939025878906
6.5,37.5,296.3482666015625,288.1695556640625,302.7501525878906
6.5,38.125,295.0640869140625,286.6695556640625,303.0939025878906
6.5,38.75,287.8801574707031,281.5640869140625,296.0626525878906
6.5,39.375,288.5068054199219,283.3839416503906,295.8204650878906
6.5,40.0,292.2551574707031,287.12628173828125,300.2423400878906
6.5,40.625,295.7551574707031,289.3258056640625,304.2970275878906
6.5,41.25,297.0347900390625,289.8648681640625,304.9064025878906
6.5,41.875,297.8078918457031,289.9273681640625,305.8907775878906
6.5,42.5,298.9560241699219,290.7242431640625,307.1720275878906
6.5,43.125,299.5400085449219,291.6851806640625,307.7345275878906
6.5,43.75,299.4592590332031,291.5836181640625,307.6876525878906
6.5,44.375,299.0064697265625,291.1070556640625,307.5470275878906
6.5,45.0,298.0549621582031,290.1695556640625,306.6876525878906
6.5,45.625,298.0605163574219,290.2164306640625,306.5782775878906
6.5,46.25,298.2909851074219,290.4820556640625,306.6407775878906
6.5,46.875,298.4950866699219,290.8961181640625,306.6720275878906
6.5,47.5,298.4241027832031,291.2086181640625,306.5157775878906
6.5,48.125,298.2867431640625,291.6617431640625,305.8625793457031
6.5,48.75,298.6838684082031,293.6878356933594,304.34521484375
6.5,49.375,298.8114929199219,297.6175231933594,299.95458984375
6.5,50.0,298.9742431640625,298.6261291503906,299.12542724609375
6.5,50.625,299.2082824707031,298.82373046875,299.41448974609375
6.5,51.25,299.3027038574219,298.90185546875,299.51605224609375
6.5,51.875,299.2912902832031,298.94873046875,299.511474609375
7.0,-17.5,299.7554931640625,299.0523681640625,300.17474365234375
7.0,-16.875,299.9560241699219,299.1800231933594,300.3751525878906
7.0,-16.25,300.0950012207031,299.7320556640625,300.3782043457031
7.0,-15.625,300.0126647949219,299.4117431640625,300.3687744140625
7.0,-15.0,300.0504150390625,299.4976806640625,300.3218994140625
7.0,-14.375,300.0155944824219,299.62298583984375,300.27459716796875
7.0,-13.75,300.0517272949219,299.7837829589844,300.46380615234375
7.0,-13.125,300.0442199707031,299.6517639160156,300.52630615234375
7.0,-12.5,300.3027038574219,299.76220703125,300.79022216796875
7.0,-11.875,300.3202819824219,299.19189453125,301.5662841796875
7.0,-11.25,300.9309387207031,297.86517333984375,305.7381591796875
7.0,-10.625,300.6910400390625,296.5445556640625,306.3944091796875
7.0,-10.0,299.8453369140625,295.3570556640625,305.4256591796875
7.0,-9.375,299.6881103515625,294.73443603515625,305.3006591796875
7.0,-8.75,299.9732666015625,294.29486083984375,306.363037109375
7.0,-8.125,300.1689147949219,294.24798583984375,306.316162109375
7.0,-7.5,301.1357116699219,294.5427551269531,307.5350341796875
7.0,-6.875,301.5751647949219,295.3630676269531,308.3787841796875
7.0,-6.25,301.6500244140625,295.5661926269531,308.7381591796875
7.0,-5.625,302.1034851074219,295.5974426269531,309.519287109375
7.0,-5.0,302.8170166015625,295.9568176269531,310.3787841796875
7.0,-4.375,303.4045715332031,296.1833801269531,311.2537841796875
7.0,-3.75,303.5660400390625,296.2146301269531,311.503662109375
7.0,-3.125,302.8114929199219,295.9021301269531,310.659912109375
7.0,-2.5,302.2271728515625,295.4568176269531,310.034912109375
7.0,-1.875,301.1701965332031,294.7302551269531,309.253662109375
7.0,-1.25,301.5139465332031,295.1599426269531,309.691162109375
7.0,-0.625,302.2597351074219,295.8161926269531,309.8531494140625
7.0,-5.920304394294029e-13,302.1506652832031,296.5505676269531,308.394287109375
7.0,0.625,300.5038757324219,294.6990051269531,308.191162109375
7.0,1.25,301.4335632324219,294.9099426269531,309.9937744140625
7.0,1.875,301.5575866699219,295.37298583984375,309.9468994140625
7.0,2.5,300.3560791015625,294.90423583984375,307.6031494140625
7.0,3.125,299.5465087890625,294.74017333984375,305.5093994140625
7.0,3.75,299.4488525390625,295.0896301269531,304.9625244140625
7.0,4.375,298.9231262207031,294.8396301269531,304.9468994140625
7.0,5.0,298.4875793457031,294.3240051269531,304.1131591796875
7.0,5.625,298.5279541015625,293.46673583984375,305.1600341796875
7.0,6.25,298.5015869140625,292.87298583984375,305.1912841796875
7.0,6.875,298.3410949707031,292.01361083984375,305.3162841796875
7.0,7.5,297.0230712890625,290.49017333984375,304.3319091796875
7.0,8.125,296.7873840332031,289.70892333984375,304.4100341796875
7.0,8.75,296.6819152832031,289.42767333984375,303.8631591796875
7.0,9.375,297.0188293457031,292.73236083984375,303.3949890136719
7.0,10.0,296.6936340332031,291.8761291503906,303.1500244140625
7.0,10.625,296.0302429199219,290.1773681640625,303.9418640136719
7.0,11.25,295.0243835449219,289.4117431640625,303.3012390136719
7.0,11.875,293.4244384765625,287.98236083984375,300.9220275878906
7.0,12.5,293.2385559082031,286.90423583984375,301.0981140136719
7.0,13.125,292.9787902832031,286.26361083984375,301.3637390136719
7.0,13.75,293.2170715332031,286.36517333984375,301.7501525878906
7.0,14.375,293.7528991699219,287.14642333984375,301.7387390136719
7.0,15.0,295.1047668457031,289.25579833984375,302.8012390136719
7.0,15.625,297.0198059082031,290.85736083984375,305.0512390136719
7.0,16.25,298.6994934082031,290.90423583984375,306.6918640136719
7.0,16.875,298.7379150390625,290.33392333984375,307.5512390136719
7.0,17.5,298.2079772949219,290.08392333984375,306.7699890136719
7.0,18.125,298.4367980957031,290.28704833984375,306.0199890136719
7.0,18.75,298.9345397949219,291.89642333984375,306.941162109375
7.0,19.375,299.1669616699219,293.15423583984375,307.206787109375
7.0,20.0,298.4394226074219,291.10162353515625,307.144287109375
7.0,20.625,298.1311340332031,290.69537353515625,307.331787109375
7.0,21.25,297.4504699707031,290.15631103515625,306.409912109375
7.0,21.875,297.1490478515625,289.42974853515625,306.3907775878906
7.0,22.5,296.8769226074219,289.29693603515625,306.1720275878906
7.0,23.125,296.6298522949219,289.06256103515625,305.8751525878906
7.0,23.75,296.0035400390625,288.71881103515625,305.1564025878906
7.0,24.375,296.4299621582031,289.20318603515625,305.8282775878906
7.0,25.0,297.4976806640625,290.28912353515625,306.9376525878906
7.0,25.625,298.0754699707031,290.61724853515625,307.3126525878906
7.0,26.25,298.7639465332031,290.85943603515625,307.8751525878906
7.0,26.875,299.9293212890625,291.73443603515625,309.0470275878906
7.0,27.5,300.7405090332031,292.89068603515625,309.7189025878906
7.0,28.125,301.5396728515625,293.28912353515625,310.5626525878906
7.0,28.75,302.3752746582031,293.77349853515625,311.6407775878906
7.0,29.375,303.1484069824219,294.28131103515625,312.3751525878906
7.0,30.0,303.6929931640625,294.92974853515625,312.3595275878906
7.0,30.625,303.0582275390625,294.74224853515625,311.2345275878906
7.0,31.25,302.0816650390625,294.02349853515625,309.9689025878906
7.0,31.875,301.4010009765625,293.25006103515625,309.5001525878906
7.0,32.5,300.8889465332031,292.79693603515625,309.0512390136719
7.0,33.125,301.2219543457031,292.85943603515625,310.1095275878906
7.0,33.75,301.8283996582031,293.9586181640625,310.7345275878906
7.0,34.375,302.4351806640625,294.9195556640625,311.2814025878906
7.0,35.0,298.4120788574219,291.7164306640625,306.5157775878906
7.0,35.625,292.2349853515625,285.67529296875,298.2970275878906
7.0,36.25,292.9150085449219,287.7276916503906,299.4767150878906
7.0,36.875,294.2971496582031,287.3726806640625,301.7189025878906
7.0,37.5,294.1272277832031,285.5289306640625,301.6407775878906
7.0,38.125,293.1560363769531,284.2164306640625,301.3751525878906
7.0,38.75,288.2338562011719,280.4937744140625,296.0079650878906
7.0,39.375,284.7104187011719,277.1851806640625,292.4532775878906
7.0,40.0,284.1695556640625,278.3800354003906,291.9689025878906
7.0,40.625,291.7050476074219,286.0862731933594,299.9610900878906
7.0,41.25,296.1203918457031,290.5081481933594,304.1720275878906
7.0,41.875,298.0777587890625,290.3258056640625,306.4064025878906
7.0,42.5,297.7434387207031,288.7398681640625,306.5626525878906
7.0,43.125,298.1018371582031,289.6461181640625,306.9376525878906
7.0,43.75,297.8873291015625,289.0523681640625,307.0001525878906
7.0,44.375,297.0178527832031,288.6851806640625,306.0314025878906
7.0,45.0,296.7750244140625,288.5758056640625,305.7032775878906
7.0,45.625,297.4133605957031,289.1148681640625,306.2501525878906
7.0,46.25,297.9716491699219,289.5914306640625,306.7657775878906
7.0,46.875,298.0468444824219,289.8179931640625,306.7189025878906
7.0,47.5,298.0520324707031,290.2086181640625,306.5939025878906
7.0,48.125,297.9618835449219,290.6929931640625,306.1907043457031
7.0,48.75,298.0621337890625,291.9039306640625,305.0344543457031
7.0,49.375,298.4150085449219,295.7112731933594,301.23583984375
7.0,50.0,298.7323913574219,298.33935546875,298.86865234375
7.0,50.625,299.0227355957031,298.65185546875,299.18011474609375
7.0,51.25,299.1578369140625,298.74560546875,299.35198974609375
7.0,51.875,299.2148132324219,298.82373046875,299.40667724609375
7.5,-17.5,299.6679382324219,298.93756103515625,300.13983154296875
7.5,-16.875,299.8590087890625,299.1226806640625,300.230224609375
7.5,-16.25,300.1412353515625,299.5914306640625,300.4172668457031
7.5,-15.625,300.1376647949219,299.6304931640625,300.4781494140625
7.5,-15.0,300.1060791015625,299.5445556640625,300.4859619140625
7.5,-14.375,300.1724853515625,299.69329833984375,300.47943115234375
7.5,-13.75,300.2294616699219,299.87158203125,300.69818115234375
7.5,-13.125,300.3098449707031,299.78564453125,300.79730224609375
7.5,-12.5,300.7961730957031,298.80126953125,303.675537109375
7.5,-11.875,300.9075012207031,297.2693176269531,305.5506591796875
7.5,-11.25,300.0601806640625,296.19189453125,304.6912841796875
7.5,-10.625,299.1789855957031,295.3206481933594,304.2069091796875
7.5,-10.0,298.8684387207031,294.3726806640625,304.331787109375
7.5,-9.375,298.6392822265625,293.5271301269531,304.347412109375
7.5,-8.75,298.9455871582031,293.1990051269531,305.894287109375
7.5,-8.125,299.1724853515625,292.9021301269531,305.738037109375
7.5,-7.5,300.1076965332031,293.9177551269531,306.394287109375
7.5,-6.875,301.3896179199219,295.0740051269531,308.3631591796875
7.5,-6.25,301.4215087890625,295.1677551269531,309.0506591796875
7.5,-5.625,301.6773681640625,295.5505676269531,309.5975341796875
7.5,-5.0,301.8782043457031,295.6443176269531,309.972412109375
7.5,-4.375,302.8398132324219,296.1521301269531,311.081787109375
7.5,-3.75,303.2353210449219,296.1677551269531,311.300537109375
7.5,-3.125,302.6662902832031,295.4021301269531,311.034912109375
7.5,-2.5,301.7310791015625,294.6130676269531,309.941162109375
7.5,-1.875,301.3121337890625,294.2927551269531,309.503662109375
7.5,-1.25,301.9540710449219,295.2224426269531,310.034912109375
7.5,-0.625,302.2473449707031,295.8083801269531,309.691162109375
7.5,-5.920304394294029e-13,301.7037353515625,296.1599426269531,307.753662109375
7.5,0.625,298.8131103515625,293.0740051269531,306.113037109375
7.5,1.25,299.9511413574219,293.6911926269531,308.1812744140625
7.5,1.875,300.5068054199219,294.1833801269531,309.0875244140625
7.5,2.5,299.5377197265625,293.8005676269531,307.1968994140625
7.5,3.125,298.7001647949219,293.3865051269531,305.4468994140625
7.5,3.75,298.5289306640625,293.2425231933594,304.67230224609375
7.5,4.375,298.3098449707031,292.6851806640625,304.909912109375
7.5,5.0,297.6080322265625,292.18756103515625,304.4100341796875
7.5,5.625,297.8375244140625,292.56829833984375,305.1131591796875
7.5,6.25,298.2623291015625,292.31048583984375,304.8062744140625
7.5,6.875,298.0937194824219,291.39642333984375,304.7906494140625
7.5,7.5,296.8049621582031,289.85736083984375,303.6756591796875
7.5,8.125,296.9342041015625,289.18548583984375,304.4100341796875
7.5,8.75,296.4328918457031,288.57611083984375,303.7543640136719
7.5,9.375,296.5637512207031,289.40423583984375,303.1137390136719
7.5,10.0,296.7730712890625,291.72454833984375,303.3944091796875
7.5,10.625,296.5559387207031,291.4768981933594,304.1031494140625
7.5,11.25,299.3635559082031,293.3128356933594,308.4106140136719
7.5,11.875,295.1786804199219,289.58154296875,302.2856140136719
7.5,12.5,295.3759460449219,290.08935546875,301.2543640136719
7.5,13.125,294.6676025390625,289.02685546875,301.5043640136719
7.5,13.75,294.2834777832031,288.50579833984375,301.5199890136719
7.5,14.375,295.2366027832031,289.54486083984375,301.8637390136719
7.5,15.0,297.7229309082031,292.24017333984375,305.0043640136719
7.5,15.625,298.6148681640625,292.44329833984375,307.1606140136719
7.5,16.25,299.1438293457031,290.64642333984375,307.9887390136719
7.5,16.875,299.1093444824219,289.71673583984375,308.5668640136719
7.5,17.5,298.6350402832031,289.78704833984375,308.0668640136719
7.5,18.125,299.1998291015625,290.94537353515625,307.5199890136719
7.5,18.75,299.9986572265625,292.73443603515625,307.706787109375
7.5,19.375,300.4586181640625,293.59173583984375,308.4887390136719
7.5,20.0,299.3329772949219,291.41412353515625,308.097412109375
7.5,20.625,298.9586181640625,291.57818603515625,307.8439025878906
7.5,21.25,297.8528137207031,290.67193603515625,306.8126525878906
7.5,21.875,297.5764465332031,290.01568603515625,307.0939025878906
7.5,22.5,297.0211181640625,289.87506103515625,306.2657775878906
7.5,23.125,296.4364929199219,289.22662353515625,305.6407775878906
7.5,23.75,296.3326416015625,289.43756103515625,305.6876525878906
7.5,24.375,296.7574462890625,290.14068603515625,306.0939025878906
7.5,25.0,296.7789306640625,290.15631103515625,306.1407775878906
7.5,25.625,297.5507507324219,290.26568603515625,307.0157775878906
7.5,26.25,298.9703369140625,290.91412353515625,308.3907775878906
7.5,26.875,299.8306884765625,291.77349853515625,308.9532775878906
7.5,27.5,300.4462585449219,292.66412353515625,309.6564025878906
7.5,28.125,302.0172119140625,294.10162353515625,311.2189025878906
7.5,28.75,303.5058288574219,295.00787353515625,312.6918640136719
7.5,29.375,303.9804382324219,295.17193603515625,313.0512390136719
7.5,30.0,303.5855712890625,294.92193603515625,312.5626525878906
7.5,30.625,302.3362121582031,294.67193603515625,310.5157775878906
7.5,31.25,300.9895324707031,293.25006103515625,309.3907775878906
7.5,31.875,300.8970947265625,292.71099853515625,308.7657775878906
7.5,32.5,301.4989929199219,292.96881103515625,308.9064025878906
7.5,33.125,301.4166259765625,293.26568603515625,309.2970275878906
7.5,33.75,301.5640869140625,293.83599853515625,309.9064025878906
7.5,34.375,301.4019775390625,293.7554931640625,310.0939025878906
7.5,35.0,297.1646728515625,291.0367431640625,304.3751525878906
7.5,35.625,290.9768371582031,285.0245666503906,296.8204650878906
7.5,36.25,290.6962585449219,285.1105041503906,296.3673400878906
7.5,36.875,290.7174072265625,284.2190856933594,297.2032775878906
7.5,37.5,291.6801452636719,283.9625244140625,298.7657775878906
7.5,38.125,291.9626770019531,283.0445556640625,300.2423400878906
7.5,38.75,291.5045166015625,283.3492431640625,299.1642150878906
7.5,39.375,286.8692626953125,278.4312744140625,295.3907775878906
7.5,40.0,290.0489501953125,282.5523681640625,298.3829650878906
7.5,40.625,292.2336730957031,284.3843994140625,301.8751525878906
7.5,41.25,295.7073059082031,289.4195556640625,304.2657775878906
7.5,41.875,297.3313293457031,289.4508056640625,306.0001525878906
7.5,42.5,297.4179382324219,287.8883056640625,306.5939025878906
7.5,43.125,296.6887512207031,287.1851806640625,306.1251525878906
7.5,43.75,296.0783996582031,286.4586181640625,305.6095275878906
7.5,44.375,295.1861572265625,285.7945556640625,304.6251525878906
7.5,45.0,295.5647277832031,286.3726806640625,304.8907775878906
7.5,45.625,296.6923522949219,287.5992431640625,306.0314025878906
7.5,46.25,297.1187744140625,288.0914306640625,306.5157775878906
7.5,46.875,297.3046569824219,288.3883056640625,306.6564025878906
7.5,47.5,297.3456726074219,288.9039306640625,306.4689025878906
7.5,48.125,296.8782043457031,289.0133056640625,305.6095275878906
7.5,48.75,296.7851257324219,289.8414306640625,304.6750793457031
7.5,49.375,297.4494934082031,292.5315856933594,302.6594543457031
7.5,50.0,298.4934387207031,297.6643981933594,299.17333984375
7.5,50.625,298.7616882324219,298.38623046875,298.88848876953125
7.5,51.25,299.0058288574219,298.57373046875,299.17230224609375
7.5,51.875,299.0735168457031,298.60498046875,299.26605224609375
8.0,-17.5,299.6575012207031,298.84954833984375,300.10858154296875
8.0,-16.875,299.8049621582031,298.92767333984375,300.22576904296875
8.0,-16.25,300.0959777832031,299.41412353515625,300.5457458496094
8.0,-15.625,300.1767272949219,299.6617431640625,300.4754333496094
8.0,-15.0,300.1682434082031,299.78131103515625,300.4312744140625
8.0,-14.375,300.1994934082031,299.83599853515625,300.42474365234375
8.0,-13.75,300.1301574707031,299.7615051269531,300.55755615234375
8.0,-13.125,300.3573913574219,299.12158203125,302.07073974609375
8.0,-12.5,299.4237976074219,296.3630676269531,303.206787109375
8.0,-11.875,300.3297119140625,296.41064453125,305.3787841796875
8.0,-11.25,300.1047668457031,295.8786926269531,305.4412841796875
8.0,-10.625,299.0735168457031,294.6521301269531,304.2850341796875
8.0,-10.0,297.6005554199219,293.20751953125,302.58636474609375
8.0,-9.375,297.5829772949219,292.5036926269531,302.8319091796875
8.0,-8.75,298.6275634765625,292.4099426269531,305.3006591796875
8.0,-8.125,300.4970397949219,293.4021301269531,307.472412109375
8.0,-7.5,300.3772277832031,293.8708801269531,307.0350341796875
8.0,-6.875,301.1480712890625,294.9333801269531,308.5037841796875
8.0,-6.25,300.7258605957031,294.5427551269531,309.003662109375
8.0,-5.625,301.3990478515625,295.1755676269531,309.7537841796875
8.0,-5.0,301.1025085449219,294.9021301269531,309.5562744140625
8.0,-4.375,301.4462585449219,295.3474426269531,310.081787109375
8.0,-3.75,302.2388916015625,295.0505676269531,311.175537109375
8.0,-3.125,301.2112121582031,294.0740051269531,309.8218994140625
8.0,-2.5,301.1272277832031,294.0349426269531,309.409912109375
8.0,-1.875,301.5451965332031,294.3083801269531,309.800537109375
8.0,-1.25,302.0575866699219,295.2068176269531,310.0562744140625
8.0,-0.625,301.8283996582031,295.6755676269531,308.503662109375
8.0,-5.920304394294029e-13,301.4537353515625,295.5036926269531,307.5819091796875
8.0,0.625,298.7187194824219,291.9568176269531,306.7125244140625
8.0,1.25,299.4120788574219,293.2380676269531,307.9468994140625
8.0,1.875,299.6044616699219,292.7693176269531,308.7281494140625
8.0,2.5,298.7343444824219,292.2536926269531,307.3375244140625
8.0,3.125,297.8075866699219,291.6443176269531,305.8062744140625
8.0,3.75,297.6679382324219,291.1695556640625,305.0250244140625
8.0,4.375,297.7157897949219,291.2164306640625,305.3218994140625
8.0,5.0,297.3700866699219,291.2242431640625,304.5981140136719
8.0,5.625,298.0842590332031,292.0896301269531,304.9312744140625
8.0,6.25,298.1148681640625,291.6365051269531,304.6343994140625
8.0,6.875,298.2662353515625,291.49017333984375,304.7856140136719
8.0,7.5,297.2851257324219,290.04486083984375,304.3006591796875
8.0,8.125,296.7880554199219,289.22454833984375,304.1444091796875
8.0,8.75,296.1526184082031,289.2867431640625,303.3475341796875
8.0,9.375,296.1015319824219,289.66986083984375,302.7125244140625
8.0,10.0,296.6223449707031,290.34173583984375,303.8787841796875
8.0,10.625,297.2929382324219,290.84173583984375,304.8218994140625
8.0,11.25,298.3860168457031,291.13861083984375,307.5199890136719
8.0,11.875,296.3066101074219,289.18548583984375,304.0356140136719
8.0,12.5,297.2275085449219,290.51361083984375,306.456787109375
8.0,13.125,297.3837585449219,291.14404296875,305.628662109375
8.0,13.75,297.8196105957031,292.49017333984375,305.0824890136719
8.0,14.375,298.3173522949219,292.52142333984375,305.9262390136719
8.0,15.0,298.3420715332031,292.01361083984375,305.8637390136719
8.0,15.625,298.1301574707031,290.78704833984375,306.6137390136719
8.0,16.25,298.3954772949219,289.16986083984375,307.9731140136719
8.0,16.875,299.7460632324219,289.25579833984375,309.3168640136719
8.0,17.5,300.7939147949219,291.21673583984375,310.6137390136719
8.0,18.125,301.2724304199219,293.53912353515625,310.2387390136719
8.0,18.75,301.6721496582031,294.94329833984375,310.1293640136719
8.0,19.375,300.7636413574219,293.12298583984375,309.7856140136719
8.0,20.0,300.2844543457031,292.10162353515625,309.8907775878906
8.0,20.625,299.8117980957031,292.75787353515625,308.8439025878906
8.0,21.25,298.2232666015625,291.16412353515625,307.3439025878906
8.0,21.875,298.3388366699219,291.08599853515625,307.8439025878906
8.0,22.5,297.3339538574219,290.67974853515625,306.3907775878906
8.0,23.125,296.8371887207031,290.17193603515625,305.8595275878906
8.0,23.75,297.3258056640625,290.39068603515625,306.9845275878906
8.0,24.375,297.6011962890625,290.76568603515625,306.9845275878906
8.0,25.0,297.8157043457031,290.55474853515625,307.3595275878906
8.0,25.625,298.5693054199219,290.87506103515625,308.2189025878906
8.0,26.25,300.0605163574219,292.16412353515625,309.4731140136719
8.0,26.875,300.5901184082031,292.67974853515625,309.8168640136719
8.0,27.5,301.1343994140625,293.25787353515625,310.5001525878906
8.0,28.125,302.8964538574219,295.13287353515625,311.9418640136719
8.0,28.75,303.4648132324219,295.38287353515625,312.6449890136719
8.0,29.375,303.7574462890625,295.41412353515625,313.0043640136719
8.0,30.0,303.3625793457031,295.12506103515625,312.6449890136719
8.0,30.625,302.0103759765625,294.30474853515625,311.1251525878906
8.0,31.25,300.9348449707031,293.21881103515625,310.0782775878906
8.0,31.875,300.9159851074219,292.83599853515625,309.5001525878906
8.0,32.5,301.9465637207031,293.35162353515625,309.9532775878906
8.0,33.125,302.1425476074219,293.64849853515625,309.8751525878906
8.0,33.75,302.1142272949219,294.21881103515625,309.9220275878906
8.0,34.375,301.8726806640625,294.3648681640625,309.6564025878906
8.0,35.0,295.4986572265625,289.5054931640625,301.8439025878906
8.0,35.625,291.3025207519531,284.5640869140625,297.6720275878906
8.0,36.25,289.8904113769531,284.4625244140625,296.1251525878906
8.0,36.875,292.4293212890625,286.0054931640625,299.6173400878906
8.0,37.5,292.1252746582031,284.1070556640625,299.1564025878906
8.0,38.125,288.3161926269531,279.2203369140625,296.4532775878906
8.0,38.75,292.8323059082031,284.4429931640625,301.0157775878906
8.0,39.375,288.6443176269531,280.3414306640625,297.9454650878906
8.0,40.0,290.3708801269531,283.0289306640625,299.5001525878906
8.0,40.625,294.8687744140625,286.3101806640625,304.7032775878906
8.0,41.25,295.2398681640625,286.8726806640625,304.5314025878906
8.0,41.875,296.6620788574219,289.2164306640625,305.3907775878906
8.0,42.5,296.7340087890625,287.7789306640625,305.8439025878906
8.0,43.125,295.9924621582031,286.3101806640625,305.5470275878906
8.0,43.75,295.3339538574219,285.6304931640625,305.1095275878906
8.0,44.375,294.5605163574219,284.7047119140625,304.3595275878906
8.0,45.0,294.9257507324219,285.4664306640625,304.5626525878906
8.0,45.625,295.5068054199219,286.1539306640625,305.1251525878906
8.0,46.25,295.9198913574219,286.8179931640625,305.5314025878906
8.0,46.875,296.1008605957031,287.2554931640625,305.7032775878906
8.0,47.5,295.4787902832031,287.1461181640625,304.5032043457031
8.0,48.125,295.2489929199219,287.1148681640625,303.8595275878906
8.0,48.75,295.6233215332031,288.0550231933594,303.7532043457031
8.0,49.375,296.2828369140625,289.6487731933594,303.2063293457031
8.0,50.0,297.8603210449219,295.5784606933594,300.0032043457031
8.0,50.625,298.5006103515625,298.21435546875,298.7254333496094
8.0,51.25,298.8232116699219,298.43310546875,298.96917724609375
8.0,51.875,298.9459228515625,298.52685546875,299.09417724609375
8.5,-17.5,299.4592590332031,298.84954833984375,299.85980224609375
8.5,-16.875,299.7509460449219,298.6755676269531,300.27264404296875
8.5,-16.25,300.1568603515625,299.30267333984375,300.60980224609375
8.5,-15.625,300.3495788574219,299.6304931640625,300.82073974609375
8.5,-15.0,300.3922119140625,299.8414306640625,300.75115966796875
8.5,-14.375,300.4075012207031,299.86517333984375,300.83709716796875
8.5,-13.75,300.4117431640625,299.77142333984375,300.9832458496094
8.5,-13.125,299.7782897949219,297.4099426269531,303.14886474609375
8.5,-12.5,299.2128601074219,295.9646301269531,303.44573974609375
8.5,-11.875,300.4566650390625,296.10595703125,305.784912109375
8.5,-11.25,299.3355712890625,295.0271301269531,305.363037109375
8.5,-10.625,298.8244934082031,294.0115051269531,304.988037109375
8.5,-10.0,298.1894226074219,292.77001953125,304.347412109375
8.5,-9.375,298.2685241699219,292.4411926269531,304.956787109375
8.5,-8.75,298.5009460449219,292.5583801269531,305.519287109375
8.5,-8.125,300.1158447265625,293.7849426269531,307.003662109375
8.5,-7.5,301.5419616699219,294.9880676269531,308.7069091796875
8.5,-6.875,301.8775634765625,295.1521301269531,309.6444091796875
8.5,-6.25,301.6301574707031,295.1365051269531,309.941162109375
8.5,-5.625,301.4579772949219,295.4490051269531,309.956787109375
8.5,-5.0,301.3186340332031,295.23748779296875,309.769287109375
8.5,-4.375,301.6588134765625,295.6521301269531,310.472412109375
8.5,-3.75,302.1197509765625,294.6755676269531,311.206787109375
8.5,-3.125,300.9172668457031,293.5740051269531,309.659912109375
8.5,-2.5,300.9182434082031,293.9880676269531,309.347412109375
8.5,-1.875,301.1226806640625,293.4568176269531,309.9781494140625
8.5,-1.25,301.1591491699219,293.4724426269531,309.909912109375
8.5,-0.625,300.5546569824219,293.7927551269531,308.441162109375
8.5,-5.920304394294029e-13,300.9013366699219,293.6286926269531,309.2593994140625
8.5,0.625,299.1181335449219,291.3083801269531,308.4468994140625
8.5,1.25,299.2434387207031,292.1286926269531,308.6343994140625
8.5,1.875,298.5246887207031,291.2380676269531,308.3062744140625
8.5,2.5,298.0361022949219,290.6755676269531,307.8062744140625
8.5,3.125,297.3772277832031,290.1990051269531,306.6656494140625
8.5,3.75,297.2584228515625,290.41986083984375,306.2750244140625
8.5,4.375,297.5181884765625,291.01568603515625,306.6343994140625
8.5,5.0,297.5097351074219,290.76361083984375,305.9312744140625
8.5,5.625,297.7984619140625,290.5349426269531,305.0875244140625
8.5,6.25,297.8398132324219,290.9880676269531,304.3687744140625
8.5,6.875,297.8818054199219,290.74798583984375,305.0819091796875
8.5,7.5,296.8749694824219,289.29486083984375,304.5356140136719
8.5,8.125,296.1812744140625,288.79486083984375,303.8949890136719
8.5,8.75,296.4755554199219,289.96881103515625,305.3637390136719
8.5,9.375,296.6858215332031,289.66986083984375,305.8012390136719
8.5,10.0,297.1308288574219,288.84954833984375,305.9156494140625
8.5,10.625,297.2773132324219,288.28704833984375,306.0875244140625
8.5,11.25,297.7187194824219,290.21673583984375,306.2125244140625
8.5,11.875,296.8225402832031,290.41204833984375,303.5824890136719
8.5,12.5,300.1330871582031,292.59173583984375,308.4731140136719
8.5,13.125,300.1064147949219,292.05267333984375,308.5512390136719
8.5,13.75,300.2121887207031,291.76361083984375,309.0562744140625
8.5,14.375,300.3492431640625,292.18548583984375,310.3481140136719
8.5,15.0,298.1028137207031,290.24798583984375,306.7387390136719
8.5,15.625,297.6705322265625,288.63861083984375,306.3012390136719
8.5,16.25,298.2779541015625,288.21673583984375,307.8949890136719
8.5,16.875,299.5937194824219,289.19329833984375,309.7387390136719
8.5,17.5,302.1760559082031,291.92767333984375,311.8793640136719
8.5,18.125,302.8629150390625,293.64642333984375,311.9574890136719
8.5,18.75,301.7789306640625,293.49798583984375,310.8481140136719
8.5,19.375,300.6353759765625,292.27923583984375,310.3793640136719
8.5,20.0,300.2951965332031,292.03912353515625,310.0782775878906
8.5,20.625,299.7828369140625,292.23443603515625,309.3126525878906
8.5,21.25,298.8007507324219,291.41412353515625,308.2814025878906
8.5,21.875,298.7382507324219,291.77349853515625,308.0782775878906
8.5,22.5,297.0976257324219,290.58599853515625,305.9064025878906
8.5,23.125,296.3186340332031,289.65631103515625,305.4064025878906
8.5,23.75,297.0178527832031,289.93756103515625,306.3324890136719
8.5,24.375,298.4595947265625,291.24224853515625,307.6720275878906
